PROVEEDOR,DEPARTAMENTO,MUNICIPIO,SEGMENTO,Periodo_2015_4,Periodo_2016_1,Periodo_2016_2,Periodo_2016_3,Periodo_2016_4,Periodo_2017_1,Periodo_2017_2,Periodo_2017_3,Periodo_2017_4
GILAT COLOMBIA S A ESP,BOLÍVAR,RÍO VIEJO,Corporativo,-,-,-,-,-,-,6,6,6
GILAT COLOMBIA S A ESP,BOLÍVAR,RÍO VIEJO,Sin estratificar,6,3,6,6,6,6,0,0,-
GILAT COLOMBIA S A ESP,BOLÍVAR,SAN CRISTÓBAL,Corporativo,-,-,-,-,-,-,2,2,2
GILAT COLOMBIA S A ESP,BOLÍVAR,SAN CRISTÓBAL,Sin estratificar,2,1,2,2,2,2,0,0,-
GILAT COLOMBIA S A ESP,SUCRE,MORROA,Sin estratificar,2,1,2,2,2,2,0,0,-
GILAT COLOMBIA S A ESP,BOLÍVAR,SAN FERNANDO,Corporativo,-,-,-,-,-,-,16,16,16
GILAT COLOMBIA S A ESP,BOLÍVAR,SAN FERNANDO,Sin estratificar,14,7,14,14,14,16,0,0,-
GILAT COLOMBIA S A ESP,BOLÍVAR,SAN JACINTO,Corporativo,-,-,-,-,-,-,6,6,6
GILAT COLOMBIA S A ESP,BOLÍVAR,SAN JACINTO,Sin estratificar,6,3,6,6,6,6,0,0,-
GILAT COLOMBIA S A ESP,BOLÍVAR,SAN JACINTO DEL CAUCA,Corporativo,-,-,-,-,-,-,6,6,6
GILAT COLOMBIA S A ESP,BOLÍVAR,SAN JACINTO DEL CAUCA,Sin estratificar,6,3,6,6,6,6,0,0,-
GILAT COLOMBIA S A ESP,BOLÍVAR,SAN JUAN NEPOMUCENO,Corporativo,-,-,-,-,-,-,4,4,4
GILAT COLOMBIA S A ESP,BOLÍVAR,SAN JUAN NEPOMUCENO,Sin estratificar,4,2,4,4,4,4,0,0,-
GILAT COLOMBIA S A ESP,BOLÍVAR,SAN MARTÍN DE LOBA,Corporativo,-,-,-,-,-,-,10,10,10
GILAT COLOMBIA S A ESP,BOLÍVAR,SAN MARTÍN DE LOBA,Sin estratificar,10,5,10,10,10,10,0,0,-
GILAT COLOMBIA S A ESP,BOLÍVAR,SAN PABLO,Corporativo,-,-,-,-,-,-,8,8,8
GILAT COLOMBIA S A ESP,BOLÍVAR,SAN PABLO,Sin estratificar,8,4,8,8,8,8,0,0,-
GILAT COLOMBIA S A ESP,BOLÍVAR,SANTA CATALINA,Corporativo,-,-,-,-,-,-,6,6,6
GILAT COLOMBIA S A ESP,BOLÍVAR,SANTA CATALINA,Sin estratificar,6,3,6,6,6,6,0,0,-
GILAT COLOMBIA S A ESP,BOLÍVAR,SANTA ROSA,Corporativo,-,-,-,-,-,-,2,2,2
GILAT COLOMBIA S A ESP,BOLÍVAR,SANTA ROSA,Sin estratificar,2,1,2,2,2,2,0,0,-
GILAT COLOMBIA S A ESP,BOLÍVAR,SANTA ROSA DEL SUR,Corporativo,-,-,-,-,-,-,10,10,10
GILAT COLOMBIA S A ESP,BOLÍVAR,SANTA ROSA DEL SUR,Sin estratificar,11,5,10,10,10,10,0,0,-
GILAT COLOMBIA S A ESP,BOLÍVAR,SIMITÍ,Corporativo,-,-,-,-,-,-,14,14,14
GILAT COLOMBIA S A ESP,BOLÍVAR,SIMITÍ,Sin estratificar,12,6,12,12,12,14,0,0,-
GILAT COLOMBIA S A ESP,BOLÍVAR,TALAIGUA NUEVO,Corporativo,-,-,-,-,-,-,4,4,4
GILAT COLOMBIA S A ESP,BOLÍVAR,TALAIGUA NUEVO,Sin estratificar,4,2,4,4,4,4,0,0,-
GILAT COLOMBIA S A ESP,BOLÍVAR,TIQUISIO,Corporativo,-,-,-,-,-,-,12,12,12
GILAT COLOMBIA S A ESP,BOLÍVAR,TIQUISIO,Sin estratificar,12,6,12,12,12,12,0,0,-
GILAT COLOMBIA S A ESP,BOLÍVAR,TURBACO,Corporativo,-,-,-,-,-,-,4,4,4
GILAT COLOMBIA S A ESP,BOLÍVAR,TURBACO,Sin estratificar,4,2,4,4,4,4,0,0,-
GILAT COLOMBIA S A ESP,BOLÍVAR,TURBANÁ,Corporativo,-,-,-,-,-,-,2,2,2
GILAT COLOMBIA S A ESP,BOLÍVAR,TURBANÁ,Sin estratificar,2,1,2,2,2,2,0,0,-
GILAT COLOMBIA S A ESP,BOYACÁ,CHITARAQUE,Sin estratificar,1,0,-,-,0,-,-,-,-
GILAT COLOMBIA S A ESP,BOYACÁ,SOCOTÁ,Sin estratificar,2,0,-,-,0,-,-,-,-
GILAT COLOMBIA S A ESP,BOYACÁ,TOGÜÍ,Sin estratificar,2,0,-,-,0,-,-,-,-
GILAT COLOMBIA S A ESP,BOYACÁ,TOTA,Sin estratificar,1,0,-,-,0,-,-,-,-
GILAT COLOMBIA S A ESP,CAQUETA,BELÉN DE LOS ANDAQUÍES,Sin estratificar,1,0,-,-,0,-,-,-,-
GILAT COLOMBIA S A ESP,CAQUETA,CARTAGENA DEL CHAIRÁ,Sin estratificar,8,0,-,-,0,-,-,-,-
GILAT COLOMBIA S A ESP,CAQUETA,EL DONCELLO,Sin estratificar,1,0,-,-,0,-,-,-,-
GILAT COLOMBIA S A ESP,CAQUETA,FLORENCIA,Sin estratificar,2,0,-,-,0,-,-,-,-
GILAT COLOMBIA S A ESP,CAQUETA,SAN VICENTE DEL CAGUÁN,Sin estratificar,6,0,-,-,0,-,-,-,-
GILAT COLOMBIA S A ESP,CAUCA,ALMAGUER,Corporativo,-,-,-,-,-,-,50,50,50
GILAT COLOMBIA S A ESP,CAUCA,ALMAGUER,Sin estratificar,50,25,50,50,50,50,0,0,-
GILAT COLOMBIA S A ESP,CAUCA,ARGELIA,Corporativo,-,-,-,-,-,-,50,50,50
GILAT COLOMBIA S A ESP,CAUCA,ARGELIA,Sin estratificar,48,25,52,52,52,50,0,0,-
GILAT COLOMBIA S A ESP,CAUCA,BALBOA,Corporativo,-,-,-,-,-,-,48,48,50
GILAT COLOMBIA S A ESP,CAUCA,BALBOA,Sin estratificar,50,24,48,48,48,48,0,0,-
GILAT COLOMBIA S A ESP,CAUCA,BOLÍVAR,Corporativo,-,-,-,-,-,-,72,72,72
GILAT COLOMBIA S A ESP,CAUCA,BOLÍVAR,Sin estratificar,70,35,70,70,70,72,0,0,-
GILAT COLOMBIA S A ESP,CAUCA,BUENOS AIRES,Corporativo,-,-,-,-,-,-,40,40,38
GILAT COLOMBIA S A ESP,CAUCA,BUENOS AIRES,Sin estratificar,44,20,40,40,40,40,0,0,-
GILAT COLOMBIA S A ESP,CAUCA,CAJIBÍO,Corporativo,-,-,-,-,-,-,40,40,40
GILAT COLOMBIA S A ESP,CAUCA,CAJIBÍO,Sin estratificar,40,20,40,40,40,40,0,0,-
GILAT COLOMBIA S A ESP,CAUCA,CALDONO,Corporativo,-,-,-,-,-,-,66,66,66
GILAT COLOMBIA S A ESP,CAUCA,CALDONO,Sin estratificar,68,34,68,68,68,66,0,0,-
GILAT COLOMBIA S A ESP,CAUCA,CALOTO,Corporativo,-,-,-,-,-,-,16,16,16
GILAT COLOMBIA S A ESP,CAUCA,CALOTO,Sin estratificar,14,7,14,14,14,16,0,0,-
GILAT COLOMBIA S A ESP,CAUCA,CORINTO,Corporativo,-,-,-,-,-,-,30,30,30
GILAT COLOMBIA S A ESP,CAUCA,CORINTO,Sin estratificar,30,15,30,30,30,30,0,0,-
GILAT COLOMBIA S A ESP,CAUCA,EL TAMBO,Corporativo,-,-,-,-,-,-,60,60,60
GILAT COLOMBIA S A ESP,CAUCA,EL TAMBO,Sin estratificar,73,32,63,63,63,60,0,0,-
GILAT COLOMBIA S A ESP,CAUCA,FLORENCIA,Corporativo,-,-,-,-,-,-,4,4,4
GILAT COLOMBIA S A ESP,CAUCA,FLORENCIA,Sin estratificar,4,2,4,4,4,4,0,0,-
GILAT COLOMBIA S A ESP,CAUCA,GUACHENÉ,Corporativo,-,-,-,-,-,-,4,4,4
GILAT COLOMBIA S A ESP,CAUCA,GUACHENÉ,Sin estratificar,4,2,4,4,4,4,0,0,-
GILAT COLOMBIA S A ESP,CAUCA,GUAPI,Corporativo,-,-,-,-,-,-,12,12,14
GILAT COLOMBIA S A ESP,CAUCA,GUAPI,Sin estratificar,14,6,12,12,12,12,0,0,-
GILAT COLOMBIA S A ESP,CAUCA,INZÁ,Corporativo,-,-,-,-,-,-,56,56,56
GILAT COLOMBIA S A ESP,CAUCA,INZÁ,Sin estratificar,54,27,54,54,54,56,0,0,-
GILAT COLOMBIA S A ESP,CAUCA,JAMBALÓ,Corporativo,-,-,-,-,-,-,34,34,34
GILAT COLOMBIA S A ESP,CAUCA,JAMBALÓ,Sin estratificar,32,16,32,32,32,34,0,0,-
GILAT COLOMBIA S A ESP,CAUCA,LA SIERRA,Corporativo,-,-,-,-,-,-,20,20,20
GILAT COLOMBIA S A ESP,CAUCA,LA SIERRA,Sin estratificar,21,10,20,20,20,20,0,0,-
GILAT COLOMBIA S A ESP,CAUCA,LA VEGA,Corporativo,-,-,-,-,-,-,42,42,42
GILAT COLOMBIA S A ESP,CAUCA,LA VEGA,Sin estratificar,45,22,44,44,44,42,0,0,-
GILAT COLOMBIA S A ESP,CAUCA,LÓPEZ,Corporativo,-,-,-,-,-,-,28,28,28
GILAT COLOMBIA S A ESP,CAUCA,LÓPEZ,Sin estratificar,45,14,28,28,28,28,0,0,-
GILAT COLOMBIA S A ESP,CAUCA,MERCADERES,Corporativo,-,-,-,-,-,-,28,28,30
GILAT COLOMBIA S A ESP,CAUCA,MERCADERES,Sin estratificar,30,14,28,28,28,28,0,0,-
GILAT COLOMBIA S A ESP,CAUCA,MIRANDA,Corporativo,-,-,-,-,-,-,14,14,14
GILAT COLOMBIA S A ESP,CAUCA,MIRANDA,Sin estratificar,16,8,16,16,16,14,0,0,-
GILAT COLOMBIA S A ESP,CAUCA,MORALES,Corporativo,-,-,-,-,-,-,34,34,34
GILAT COLOMBIA S A ESP,CAUCA,MORALES,Sin estratificar,38,17,34,34,34,34,0,0,-
GILAT COLOMBIA S A ESP,CAUCA,PAEZ,Corporativo,-,-,-,-,-,-,100,100,100
GILAT COLOMBIA S A ESP,CAUCA,PAEZ,Sin estratificar,98,49,98,98,98,100,0,0,-
GILAT COLOMBIA S A ESP,CAUCA,PATÍA,Corporativo,-,-,-,-,-,-,60,60,60
GILAT COLOMBIA S A ESP,CAUCA,PATÍA,Sin estratificar,58,29,58,58,58,60,0,0,-
GILAT COLOMBIA S A ESP,CAUCA,PIAMONTE,Corporativo,-,-,-,-,-,-,10,10,10
GILAT COLOMBIA S A ESP,CAUCA,PIAMONTE,Sin estratificar,10,5,10,10,10,10,0,0,-
GILAT COLOMBIA S A ESP,CAUCA,PIENDAMÓ,Corporativo,-,-,-,-,-,-,36,36,38
GILAT COLOMBIA S A ESP,CAUCA,PIENDAMÓ,Sin estratificar,36,18,36,36,36,36,0,0,-
GILAT COLOMBIA S A ESP,CAUCA,POPAYÁN,Corporativo,-,-,-,-,-,-,12,12,10
GILAT COLOMBIA S A ESP,CAUCA,POPAYÁN,Sin estratificar,14,7,14,14,14,12,0,0,-
GILAT COLOMBIA S A ESP,CAUCA,PUERTO TEJADA,Corporativo,-,-,-,-,-,-,2,2,2
GILAT COLOMBIA S A ESP,CAUCA,PUERTO TEJADA,Sin estratificar,2,1,2,2,2,2,0,0,-
GILAT COLOMBIA S A ESP,CAUCA,PURACÉ,Corporativo,-,-,-,-,-,-,20,20,20
GILAT COLOMBIA S A ESP,CAUCA,PURACÉ,Sin estratificar,20,10,20,20,20,20,0,0,-
GILAT COLOMBIA S A ESP,CAUCA,ROSAS,Corporativo,-,-,-,-,-,-,22,22,22
GILAT COLOMBIA S A ESP,CAUCA,ROSAS,Sin estratificar,22,11,22,22,22,22,0,0,-
GILAT COLOMBIA S A ESP,CAUCA,SAN SEBASTIÁN,Corporativo,-,-,-,-,-,-,34,34,34
GILAT COLOMBIA S A ESP,CAUCA,SAN SEBASTIÁN,Sin estratificar,34,17,34,34,34,34,0,0,-
GILAT COLOMBIA S A ESP,CAUCA,SANTA ROSA,Corporativo,-,-,-,-,-,-,36,36,36
GILAT COLOMBIA S A ESP,CAUCA,SANTA ROSA,Sin estratificar,36,18,36,36,36,36,0,0,-
GILAT COLOMBIA S A ESP,CAUCA,SANTANDER DE QUILICHAO,Corporativo,-,-,-,-,-,-,26,26,34
GILAT COLOMBIA S A ESP,CAUCA,SANTANDER DE QUILICHAO,Sin estratificar,26,13,26,26,26,26,0,0,-
GILAT COLOMBIA S A ESP,CAUCA,SILVIA,Corporativo,-,-,-,-,-,-,52,52,52
GILAT COLOMBIA S A ESP,CAUCA,SILVIA,Sin estratificar,52,26,52,52,52,52,0,0,-
GILAT COLOMBIA S A ESP,CAUCA,SOTARA,Corporativo,-,-,-,-,-,-,6,6,6
GILAT COLOMBIA S A ESP,CAUCA,SOTARA,Sin estratificar,6,3,6,6,6,6,0,0,-
GILAT COLOMBIA S A ESP,CAUCA,SUÁREZ,Corporativo,-,-,-,-,-,-,26,26,26
GILAT COLOMBIA S A ESP,CAUCA,SUÁREZ,Sin estratificar,26,13,26,26,26,26,0,0,-
GILAT COLOMBIA S A ESP,CAUCA,SUCRE,Corporativo,-,-,-,-,-,-,20,20,20
GILAT COLOMBIA S A ESP,CAUCA,SUCRE,Sin estratificar,20,10,20,20,20,20,0,0,-
GILAT COLOMBIA S A ESP,CAUCA,TIMBÍO,Corporativo,-,-,-,-,-,-,34,34,34
GILAT COLOMBIA S A ESP,CAUCA,TIMBÍO,Sin estratificar,34,17,34,34,34,34,0,0,-
GILAT COLOMBIA S A ESP,CAUCA,TIMBIQUÍ,Corporativo,-,-,-,-,-,-,8,8,20
GILAT COLOMBIA S A ESP,CAUCA,TIMBIQUÍ,Sin estratificar,13,4,8,8,8,8,0,0,-
GILAT COLOMBIA S A ESP,CAUCA,TORIBIO,Corporativo,-,-,-,-,-,-,10,10,10
GILAT COLOMBIA S A ESP,CAUCA,TORIBIO,Sin estratificar,10,5,10,10,10,10,0,0,-
GILAT COLOMBIA S A ESP,CAUCA,TOTORÓ,Corporativo,-,-,-,-,-,-,34,34,34
GILAT COLOMBIA S A ESP,CAUCA,TOTORÓ,Sin estratificar,34,17,34,34,34,34,0,0,-
GILAT COLOMBIA S A ESP,CHOCÓ,ACANDÍ,Sin estratificar,2,0,-,-,0,-,-,-,-
GILAT COLOMBIA S A ESP,CHOCÓ,ALTO BAUDÓ,Sin estratificar,2,0,-,-,0,-,-,-,-
GILAT COLOMBIA S A ESP,CHOCÓ,BAHÍA SOLANO,Sin estratificar,2,0,-,-,0,-,-,-,-
GILAT COLOMBIA S A ESP,CHOCÓ,BAJO BAUDÓ,Sin estratificar,30,0,-,-,0,-,-,-,-
GILAT COLOMBIA S A ESP,CHOCÓ,BOJAYA,Sin estratificar,1,0,-,-,0,-,-,-,-
GILAT COLOMBIA S A ESP,CHOCÓ,EL LITORAL DEL SAN JUAN,Sin estratificar,19,0,-,-,0,-,-,-,-
GILAT COLOMBIA S A ESP,CHOCÓ,ISTMINA,Sin estratificar,4,0,-,-,0,-,-,-,-
GILAT COLOMBIA S A ESP,CHOCÓ,JURADÓ,Sin estratificar,2,0,-,-,0,-,-,-,-
GILAT COLOMBIA S A ESP,CHOCÓ,LLORÓ,Sin estratificar,3,0,-,-,0,-,-,-,-
GILAT COLOMBIA S A ESP,CHOCÓ,MEDIO BAUDÓ,Sin estratificar,6,0,-,-,0,-,-,-,-
GILAT COLOMBIA S A ESP,CHOCÓ,MEDIO SAN JUAN,Sin estratificar,5,0,-,-,0,-,-,-,-
GILAT COLOMBIA S A ESP,CHOCÓ,QUIBDÓ,Sin estratificar,26,0,-,-,0,-,-,-,-
GILAT COLOMBIA S A ESP,CHOCÓ,RIOSUCIO,Sin estratificar,1,0,-,-,0,-,-,-,-
GILAT COLOMBIA S A ESP,CÓRDOBA,AYAPEL,Corporativo,-,-,-,-,-,-,22,22,22
GILAT COLOMBIA S A ESP,CÓRDOBA,AYAPEL,Sin estratificar,18,10,20,20,20,22,0,0,-
GILAT COLOMBIA S A ESP,CÓRDOBA,BUENAVISTA,Corporativo,-,-,-,-,-,-,20,20,20
GILAT COLOMBIA S A ESP,CÓRDOBA,BUENAVISTA,Sin estratificar,18,9,18,18,18,20,0,0,-
GILAT COLOMBIA S A ESP,CÓRDOBA,CANALETE,Corporativo,-,-,-,-,-,-,14,14,14
GILAT COLOMBIA S A ESP,CÓRDOBA,CANALETE,Sin estratificar,15,7,14,14,14,14,0,0,-
GILAT COLOMBIA S A ESP,CÓRDOBA,CERETÉ,Corporativo,-,-,-,-,-,-,30,30,28
GILAT COLOMBIA S A ESP,CÓRDOBA,CERETÉ,Sin estratificar,28,14,28,28,28,30,0,0,-
GILAT COLOMBIA S A ESP,CÓRDOBA,CHIMÁ,Corporativo,-,-,-,-,-,-,4,4,4
GILAT COLOMBIA S A ESP,CÓRDOBA,CHIMÁ,Sin estratificar,4,2,4,4,4,4,0,0,-
GILAT COLOMBIA S A ESP,CÓRDOBA,CHINÚ,Corporativo,-,-,-,-,-,-,32,32,32
GILAT COLOMBIA S A ESP,CÓRDOBA,CHINÚ,Sin estratificar,32,16,32,32,32,32,0,0,-
GILAT COLOMBIA S A ESP,CÓRDOBA,CIÉNAGA DE ORO,Corporativo,-,-,-,-,-,-,36,36,36
GILAT COLOMBIA S A ESP,CÓRDOBA,CIÉNAGA DE ORO,Sin estratificar,36,18,36,36,36,36,0,0,-
GILAT COLOMBIA S A ESP,CÓRDOBA,COTORRA,Corporativo,-,-,-,-,-,-,18,18,18
GILAT COLOMBIA S A ESP,CÓRDOBA,COTORRA,Sin estratificar,18,9,18,18,18,18,0,0,-
GILAT COLOMBIA S A ESP,CÓRDOBA,LA APARTADA,Corporativo,-,-,-,-,-,-,8,8,8
GILAT COLOMBIA S A ESP,CÓRDOBA,LA APARTADA,Sin estratificar,8,4,8,8,8,8,0,0,-
GILAT COLOMBIA S A ESP,CÓRDOBA,LORICA,Corporativo,-,-,-,-,-,-,84,84,84
GILAT COLOMBIA S A ESP,CÓRDOBA,LORICA,Sin estratificar,84,42,84,84,84,84,0,0,-
GILAT COLOMBIA S A ESP,CÓRDOBA,LOS CÓRDOBAS,Corporativo,-,-,-,-,-,-,26,26,26
GILAT COLOMBIA S A ESP,CÓRDOBA,LOS CÓRDOBAS,Sin estratificar,26,13,26,26,26,26,0,0,-
GILAT COLOMBIA S A ESP,CÓRDOBA,MOMIL,Corporativo,-,-,-,-,-,-,26,26,26
GILAT COLOMBIA S A ESP,CÓRDOBA,MOMIL,Sin estratificar,26,13,26,26,26,26,0,0,-
GILAT COLOMBIA S A ESP,CÓRDOBA,MONTELÍBANO,Corporativo,-,-,-,-,-,-,18,18,22
GILAT COLOMBIA S A ESP,CÓRDOBA,MONTELÍBANO,Sin estratificar,20,10,20,20,20,18,0,0,-
GILAT COLOMBIA S A ESP,CÓRDOBA,MONTERÍA,Corporativo,-,-,-,-,-,-,36,36,36
GILAT COLOMBIA S A ESP,CÓRDOBA,MONTERÍA,Sin estratificar,36,18,36,36,36,36,0,0,-
GILAT COLOMBIA S A ESP,CÓRDOBA,MOÑITOS,Corporativo,-,-,-,-,-,-,14,14,14
GILAT COLOMBIA S A ESP,CÓRDOBA,MOÑITOS,Sin estratificar,15,7,14,14,14,14,0,0,-
GILAT COLOMBIA S A ESP,CÓRDOBA,PLANETA RICA,Corporativo,-,-,-,-,-,-,30,30,28
GILAT COLOMBIA S A ESP,CÓRDOBA,PLANETA RICA,Sin estratificar,30,15,30,30,30,30,0,0,-
GILAT COLOMBIA S A ESP,CÓRDOBA,PUEBLO NUEVO,Corporativo,-,-,-,-,-,-,32,32,34
GILAT COLOMBIA S A ESP,CÓRDOBA,PUEBLO NUEVO,Sin estratificar,34,17,34,34,34,32,0,0,-
GILAT COLOMBIA S A ESP,CÓRDOBA,PUERTO ESCONDIDO,Corporativo,-,-,-,-,-,-,16,16,16
GILAT COLOMBIA S A ESP,CÓRDOBA,PUERTO ESCONDIDO,Sin estratificar,16,8,16,16,16,16,0,0,-
GILAT COLOMBIA S A ESP,CÓRDOBA,PUERTO LIBERTADOR,Corporativo,-,-,-,-,-,-,20,20,22
GILAT COLOMBIA S A ESP,CÓRDOBA,PUERTO LIBERTADOR,Sin estratificar,22,11,22,22,22,20,0,0,-
GILAT COLOMBIA S A ESP,CÓRDOBA,PURÍSIMA,Corporativo,-,-,-,-,-,-,8,8,8
GILAT COLOMBIA S A ESP,CÓRDOBA,PURÍSIMA,Sin estratificar,8,4,8,8,8,8,0,0,-
GILAT COLOMBIA S A ESP,CÓRDOBA,SAHAGÚN,Corporativo,-,-,-,-,-,-,26,26,26
GILAT COLOMBIA S A ESP,CÓRDOBA,SAHAGÚN,Sin estratificar,24,12,24,24,24,26,0,0,-
GILAT COLOMBIA S A ESP,CÓRDOBA,SAN ANDRÉS DE SOTAVENTO,Corporativo,-,-,-,-,-,-,6,6,8
GILAT COLOMBIA S A ESP,CÓRDOBA,SAN ANDRÉS DE SOTAVENTO,Sin estratificar,6,3,6,6,6,6,0,0,-
GILAT COLOMBIA S A ESP,CÓRDOBA,SAN ANTERO,Corporativo,-,-,-,-,-,-,34,34,34
GILAT COLOMBIA S A ESP,CÓRDOBA,SAN ANTERO,Sin estratificar,34,17,34,34,34,34,0,0,-
GILAT COLOMBIA S A ESP,CÓRDOBA,SAN BERNARDO DEL VIENTO,Corporativo,-,-,-,-,-,-,14,14,14
GILAT COLOMBIA S A ESP,CÓRDOBA,SAN BERNARDO DEL VIENTO,Sin estratificar,14,7,14,14,14,14,0,0,-
GILAT COLOMBIA S A ESP,CÓRDOBA,SAN CARLOS,Corporativo,-,-,-,-,-,-,16,16,16
GILAT COLOMBIA S A ESP,CÓRDOBA,SAN CARLOS,Sin estratificar,14,7,14,14,14,16,0,0,-
GILAT COLOMBIA S A ESP,CÓRDOBA,SAN JOSÉ DE URÉ,Corporativo,-,-,-,-,-,-,12,12,12
GILAT COLOMBIA S A ESP,CÓRDOBA,SAN JOSÉ DE URÉ,Sin estratificar,14,6,12,12,12,12,0,0,-
GILAT COLOMBIA S A ESP,CÓRDOBA,SAN PELAYO,Corporativo,-,-,-,-,-,-,32,32,32
GILAT COLOMBIA S A ESP,CÓRDOBA,SAN PELAYO,Sin estratificar,32,16,32,32,32,32,0,0,-
GILAT COLOMBIA S A ESP,CÓRDOBA,TIERRALTA,Corporativo,-,-,-,-,-,-,72,72,76
GILAT COLOMBIA S A ESP,CÓRDOBA,TIERRALTA,Sin estratificar,72,35,70,70,70,72,0,0,-
GILAT COLOMBIA S A ESP,CÓRDOBA,TUCHÍN,Corporativo,-,-,-,-,-,-,6,6,6
GILAT COLOMBIA S A ESP,CÓRDOBA,TUCHÍN,Sin estratificar,6,3,6,6,6,6,0,0,-
GILAT COLOMBIA S A ESP,CÓRDOBA,VALENCIA,Corporativo,-,-,-,-,-,-,20,20,22
GILAT COLOMBIA S A ESP,CÓRDOBA,VALENCIA,Sin estratificar,20,10,20,20,20,20,0,0,-
GILAT COLOMBIA S A ESP,CUNDINAMARCA,TOPAIPÍ,Sin estratificar,1,0,-,-,0,-,-,-,-
GILAT COLOMBIA S A ESP,GUAINÍA,BARRANCO MINAS,Sin estratificar,3,0,-,-,0,-,-,-,-
GILAT COLOMBIA S A ESP,GUAINÍA,CACAHUAL,Sin estratificar,2,0,-,-,0,-,-,-,-
GILAT COLOMBIA S A ESP,GUAINÍA,INÍRIDA,Sin estratificar,13,0,-,-,0,-,-,-,-
GILAT COLOMBIA S A ESP,GUAINÍA,PANA PANA,Sin estratificar,1,0,-,-,0,-,-,-,-
GILAT COLOMBIA S A ESP,GUAINÍA,SAN FELIPE,Sin estratificar,3,0,-,-,0,-,-,-,-
GILAT COLOMBIA S A ESP,GUAVIARE,CALAMAR,Corporativo,-,-,-,-,-,-,6,6,6
GILAT COLOMBIA S A ESP,GUAVIARE,CALAMAR,Sin estratificar,7,3,6,6,6,6,0,0,-
GILAT COLOMBIA S A ESP,GUAVIARE,EL RETORNO,Corporativo,-,-,-,-,-,-,30,30,30
GILAT COLOMBIA S A ESP,GUAVIARE,EL RETORNO,Sin estratificar,43,13,28,28,28,30,0,0,-
GILAT COLOMBIA S A ESP,GUAVIARE,MIRAFLORES,Corporativo,-,-,-,-,-,-,6,6,6
GILAT COLOMBIA S A ESP,GUAVIARE,MIRAFLORES,Sin estratificar,6,3,6,6,6,6,0,0,-
GILAT COLOMBIA S A ESP,GUAVIARE,SAN JOSÉ DEL GUAVIARE,Corporativo,-,-,-,-,-,-,30,30,32
GILAT COLOMBIA S A ESP,GUAVIARE,SAN JOSÉ DEL GUAVIARE,Sin estratificar,67,18,34,34,34,30,0,0,-
GILAT COLOMBIA S A ESP,HUILA,BARAYA,Sin estratificar,8,0,-,-,0,-,-,-,-
GILAT COLOMBIA S A ESP,HUILA,NEIVA,Sin estratificar,7,0,-,-,0,-,-,-,-
GILAT COLOMBIA S A ESP,HUILA,TELLO,Sin estratificar,1,0,-,-,0,-,-,-,-
GILAT COLOMBIA S A ESP,LA GUAJIRA,RIOHACHA,Sin estratificar,2,0,-,-,0,-,-,-,-
GILAT COLOMBIA S A ESP,MAGDALENA,EL PIÑON,Sin estratificar,1,0,-,-,0,-,-,-,-
GILAT COLOMBIA S A ESP,MAGDALENA,PUEBLOVIEJO,Sin estratificar,1,0,-,-,0,-,-,-,-
GILAT COLOMBIA S A ESP,MAGDALENA,SANTA MARTA,Sin estratificar,2,0,-,-,0,-,-,-,-
GILAT COLOMBIA S A ESP,META,ACACÍAS,Corporativo,-,-,-,-,-,-,4,4,4
GILAT COLOMBIA S A ESP,META,ACACÍAS,Sin estratificar,4,2,4,4,4,4,0,0,-
GILAT COLOMBIA S A ESP,META,CABUYARO,Corporativo,-,-,-,-,-,-,4,4,2
GILAT COLOMBIA S A ESP,META,CABUYARO,Sin estratificar,4,2,4,4,4,4,0,0,-
GILAT COLOMBIA S A ESP,META,CUMARAL,Corporativo,-,-,-,-,-,-,10,10,10
GILAT COLOMBIA S A ESP,META,CUMARAL,Sin estratificar,12,6,12,12,12,10,0,0,-
GILAT COLOMBIA S A ESP,META,EL CALVARIO,Corporativo,-,-,-,-,-,-,6,6,4
GILAT COLOMBIA S A ESP,META,EL CALVARIO,Sin estratificar,4,2,4,4,4,6,0,0,-
GILAT COLOMBIA S A ESP,META,EL CASTILLO,Corporativo,-,-,-,-,-,-,4,4,6
GILAT COLOMBIA S A ESP,META,EL CASTILLO,Sin estratificar,4,2,4,4,4,4,0,0,-
GILAT COLOMBIA S A ESP,META,FUENTE DE ORO,Corporativo,-,-,-,-,-,-,18,18,18
GILAT COLOMBIA S A ESP,META,FUENTE DE ORO,Sin estratificar,18,9,18,18,18,18,0,0,-
GILAT COLOMBIA S A ESP,META,GRANADA,Corporativo,-,-,-,-,-,-,16,16,16
GILAT COLOMBIA S A ESP,META,GRANADA,Sin estratificar,24,12,24,24,24,16,0,0,-
GILAT COLOMBIA S A ESP,META,GUAMAL,Sin estratificar,2,1,2,2,2,0,0,0,-
GILAT COLOMBIA S A ESP,META,LA MACARENA,Corporativo,-,-,-,-,-,-,6,6,6
GILAT COLOMBIA S A ESP,META,LA MACARENA,Sin estratificar,6,3,6,6,6,6,0,0,-
GILAT COLOMBIA S A ESP,META,LEJANÍAS,Corporativo,-,-,-,-,-,-,12,12,12
GILAT COLOMBIA S A ESP,META,LEJANÍAS,Sin estratificar,12,6,12,12,12,12,0,0,-
GILAT COLOMBIA S A ESP,META,MAPIRIPÁN,Corporativo,-,-,-,-,-,-,-,-,2
GILAT COLOMBIA S A ESP,META,MESETAS,Corporativo,-,-,-,-,-,-,4,4,4
